row_id,Summary
7720,"Ecko Unltd Men's Olive Green Slim Fit Camouflage Printed Casual Shirt with spread collar, long sleeves and button placket, priced at INR 699."
7721,"GIO COLLECTION Unisex Wayfarer Sunglasses with grey UV protected lenses and polycarbonate full rim frame, priced at INR 1705."
7722,"Global Desi Women's Brown Solid Sling Bag with zip closure, multiple pockets and detachable sling strap, priced at INR 1199."
7723,"Lavie Women's Gold-Toned Solid Sling Bag with button closure, multiple pockets and non-detachable sling strap, priced at INR 3599."
7724,"DOT & KEY Collagen Restorative Time Reverse Retinol Serum 30ml for Women, priced at INR 1015."
7725,"GERUA Women's Rust Orange & Golden Block Print Kurta with Trousers, priced at INR 1217."
7726,"AURELIA Women's Beige Solid Straight Winter Kurta with mandarin collar and long sleeves, priced at INR 519."
7727,"COVER STORY Women's Pink Solid Sweater with round neck and three-quarter sleeves, priced at INR 895."
7728,"WROGN Men's Black Tapered Fit Mid-Rise Clean Look Stretchable Cropped Jeans with button and zip closure, priced at INR 1679."
7729,"YWC Men's Navy Blue Solid Henley Neck T-shirt with short sleeves, priced at INR 599."
7730,"Shoetopia Women's Grey Colourblocked Ballerinas with synthetic upper and cushioned footbed, priced at INR 499."
7731,"AURELIA Women's Red & Black Printed Straight Kurta with sequinned detail, priced at INR 854."
7732,"Skechers Men's Rectangle Sunglasses with grey UV protected lenses and plastic full rim frame, priced at INR 2400."
7733,"WROGN Men's Navy Blue & White Slim Fit Checked Casual Shirt with spread collar, long sleeves and button placket, priced at INR 1319."
7734,"AURELIA Women's Navy Blue Indigo Knitted Winter Kurta with band collar and long sleeves, priced at INR 649."
7735,"AURELIA Women's Navy Blue & White Striped Cropped Palazzos with elasticated waistband, priced at INR 999."
7736,"AURELIA Women's Black Shimmer Detail Straight Palazzos with slip-on closure, priced at INR 599."
7737,"Lavie Brown Solid Shoulder Bag with zip closure, multiple compartments and detachable sling strap, for Women, priced at INR 2384."
7738,"20Dresses Women's White Self-Striped A-Line Dress with V-neck, short sleeves and button closures, priced at INR 1396."
7739,"Lavie Blue Solid Shoulder Bag with zip closure, multiple compartments and detachable sling strap, for Women, priced at INR 1799."
7740,"Lavie Red & Beige Colourblocked Shoulder Bag with button closure and multiple pockets, for Women, priced at INR 4199."
7741,"Enamor Blue Wirefree Cami Shaper Multiway Padded Medium Coverage Bralette Bra, priced at INR 779."
7742,"WROGN Men's Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans with button and zip closure, priced at INR 1539."
7743,"WROGN Men's Black Solid Slim Fit Round Neck T-shirt with short sleeves, priced at INR 699."
7744,"AURELIA Women's Blue & White Printed Asymmetric A-Line Kurta with round neck and three-quarter sleeves, priced at INR 519."
7745,"AURELIA Women's Brown & Blue Printed A-Line Kurta with tie-up neck and three-quarter sleeves, priced at INR 594."
7746,"WROGN Men's Blue & Black Slim Fit Geometric Printed Casual Shirt with spread collar, long sleeves and button placket, priced at INR 1999."
7747,"NBA Men's Blue Solid Straight Fit Track Pants with elasticated waistband and drawstring fastening, priced at INR 649."
7748,"KLEIO Women's Brown Solid Backpack with adjustable shoulder straps and multiple compartments, priced at INR 979."
7749,"WROGN Men's Black Tapered Fit Mid-Rise Clean Look Stretchable Cropped Jeans with button and zip closure, priced at INR 2599."
7750,"Lavie Maroon Solid Shoulder Bag with zip closure, multiple compartments and detachable sling strap, for Women, priced at INR 1879."
7751,"AURELIA Women's Brown Woven Design Straight Kurta with mandarin collar and three-quarter sleeves, priced at INR 499."
7752,"Taavi Men's Mustard Yellow Kalamkari Block Printed Straight Sustainable Kurta with Roll-Up Sleeves, priced at INR 1299."
7753,"Style Quotient Women's Olive Green Solid Peplum Top with V-neck and short puff sleeves, priced at INR 589."
7754,"AURELIA Women's Maroon & Yellow Embroidered Straight Kurta with shirt collar and three-quarter sleeves, priced at INR 559."
7755,"WROGN Men's Navy Blue Striped Round Neck T-shirt with long sleeves, priced at INR 1299."
7756,"Global Desi Red Self Design Sling Bag with button closure and multiple pockets, for Women, priced at INR 1439."
7757,"AURELIA Women's Black Solid Flared Palazzos with elasticated waistband and slip-on closure, priced at INR 1299."
7758,"Duke Men's Navy Blue Slim Fit Mid-Rise Clean Look Jeans with button and zip closure, priced at INR 1592."
7759,"Shoetopia Women's Tan Brown Solid Sandals with synthetic upper and cushioned footbed, priced at INR 649."
7760,"WROGN Men's Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans with button and zip closure, priced at INR 1539."
7761,"AURELIA Women's Navy Blue & Pink Printed Straight Kurta with round neck and three-quarter sleeves, priced at INR 899."
7762,"AURELIA Women's Grey & Red Printed Straight Winter Kurta with round neck and long sleeves, priced at INR 1499."
7763,"AURELIA Women's Red & Silver Printed Straight Kurta with sequins detail, priced at INR 599."
7764,"Ruosh Casual Men's Brown Leather Boots with central lace-ups and anti-skid TPU sole, priced at INR 1046."
7765,"Style Quotient Women's Navy Blue & Beige Printed Top with round neck and three-quarter sleeves, priced at INR 593."
7766,"Puma Women's Mauve Solid Backpack with padded straps and buckle closure, priced at INR 1399."
7767,"Alina decor Peach-Coloured Set of 2 Self Design Rectangle Cushion Covers with zip closure, for Unisex, priced at INR 527."
7768,"Blisscovered Gold-Toned & Black Circular Tasselled Pendant With Chain, secured with a lobster closure, priced at INR 349."
7769,"WROGN Men's Charcoal Grey Printed Slim Fit Round Neck T-shirt with short sleeves, priced at INR 699."
7770,"AURELIA Women's Fuchsia Solid Churidar Length Leggings with elasticated waistband, priced at INR 499."
7771,"WROGN Men's Blue Tapered Fit Mid-Rise Clean Look Stretchable Jeans with button and zip closure, priced at INR 1559."
7772,"AURELIA Women's Pink & Mauve Printed Layered Kurta with round neck and three-quarter sleeves, priced at INR 759."
7773,"Global Desi Navy Blue Textured Shoulder Bag with button closure and multiple pockets, for Women, priced at INR 1559."
7774,"Just Wow Black Women Casual Jumpsuit with V-neck and short sleeves, priced at INR 1299."
7775,"Ecko Unltd Men's Rust Orange & Navy Blue Slim Fit Checked Casual Shirt with spread collar, long sleeves and button placket, priced at INR 699."
7776,"Kraft Cellar Women's Black Solid Open Toe Flats with synthetic patent upper and cushioned footbed, priced at INR 799."
7777,"Lavie Women's Green & Silver-Toned Colorblocked Zip Around Wallet with multiple card holders and slip pockets, priced at INR 2399."
7778,"AURELIA Women's Burgundy & Navy Printed Cropped Regular Trousers with slip-on closure, priced at INR 399."
7779,"WROGN Men's Maroon Printed Slim Fit Round Neck T-shirt with long sleeves, priced at INR 659."
7780,"AURELIA Women's Aubergine & Pink Knitted Printed Layered Winter Kurta with round neck and long sleeves, priced at INR 879."
7781,"Aarika Girls Red & Black Colourblocked Fit and Flare Dress with V-neck and sleeveless design, priced at INR 397."
7782,"NBA Men's Black & Grey Colourblocked Round Neck Chicago Bulls T-shirt with long sleeves, priced at INR 649."
7783,"Kraft Cellar Women's Orange Solid Synthetic Suede Open Toe Flats with synthetic suede upper and cushioned footbed, priced at INR 799."
7784,"HERE&NOW Women's Navy Blue Solid Jacket with lapel collar and zip closure, priced at INR 1349."
7785,"HERE&NOW Women's Orange Ribbed Front Open Sweater with long sleeves and asymmetric hem, priced at INR 899."
7786,"AURELIA Women's Blue Printed Kurta with Palazzos & Dupatta, priced at INR 3299."
7787,"Lavie Brown Textured Handheld Bag with zip closure and multiple pockets, for Women, priced at INR 1259."
7788,"WROGN Men's Navy Blue & Red Slim Fit Checked Casual Shirt with spread collar, long sleeves and button placket, priced at INR 1999."
7789,"SOLES Women's Blue Embellished T-Strap Flats with synthetic upper and cushioned footbed, priced at INR 986."
7790,"WROGN Men's Cream & Navy Blue Striped Slim Fit Henley Neck T-shirt with short sleeves, priced at INR 599."
7791,"AURELIA Women's Teal Blue & Golden Printed Top with Palazzos, comes with a teal blue and golden printed ethnic jacket with embellished detail, priced at INR 1599."
7792,"MBOSS Unisex Black Solid Laptop Bag with padded laptop sleeve, priced at INR 1140."
7792,This is a black solid laptop bag for unisex from MBOSS.
7793,This is an olive green slim fit printed casual shirt for men from Ecko Unltd.
7794,This is a mustard yellow slim fit solid hooded sweatshirt for men from WROGN.
7795,This is a peach-coloured & black polka dot top for women from Style Quotient.
7796,This is a beige & black reversible solid jacket for women from HERE&NOW.
7797,This is a maroon solid denim jacket for men from Jack & Jones.
7798,This is a mustard yellow solid puffer jacket for women from HERE&NOW.
7799,This is a black brand logo backpack for unisex from Puma.
7800,This is a red ribbed front-open sweater for women from AURELIA.
7801,These are brown solid thong flip-flops for men from Harvard.
7802,This is an off-white & red printed straight kurta for women from AURELIA.
7803,This is a navy blue solid sweater for men from WROGN.
7804,These are gold-toned solid heels for women from Shoetopia.
7805,This is a coral pink & white striped hooded sweatshirt for men from HERE&NOW.
7806,This is a black & silver woven-design shawl for women from AURELIA.
7807,This is a peach-coloured & navy blue printed straight winter kurta for women from AURELIA.
7808,This is a black slim fit printed casual shirt for men from Jack & Jones.
7809,This is a red solid shoulder bag for women from GIORDANO.
7810,This is Absolute Perfume Deodorant Spray for men from Envy.
7811,This is a blue embroidered A-line kurta for women from AURELIA.
7812,These are blue & black woven design pumps for women from URBANE.
7813,This is a black & golden striped straight kurta for women from AURELIA.
7814,These are grey solid thong flip-flops for men from Harvard.
7815,This is an off-white & beige printed straight kurta for women from AURELIA.
7816,These are square sunglasses with pink UV protected lenses and metal full rim frame for unisex from GIO COLLECTION.
7817,These are red & silver-toned teardrop shaped drop earrings for women from justpeachy.
7818,These are blue slim fit mid-rise clean look stretchable jeans for men from WROGN.
7819,This is a cream ethnic motifs printed A-Line high-low kurta with churidar & dupatta for women from AURELIA.
7820,This is a blue & pink solid sweater with beanie for unisex kids from CHUTPUT.
7821,This is a grey & white woven design waistcoat for men from Jack & Jones.
7822,These are superdenim slim jeans with fantastiflex for boys from GAP.
7823,This is a maroon & silver woven-design shawl for women from AURELIA.
7824,This is a blue printed slim fit round neck T-shirt for men from WROGN.
7825,This is a blue striped microfibre runner for unisex from Saral Home.
7826,This is a teal blue & orange printed A-line kurta for women from AURELIA.
7827,This is a charcoal grey & golden yoke design straight kurta for women from AURELIA.
7828,This is a navy blue & golden printed straight kurta for women from AURELIA.
7829,This is a silver-plated handcrafted cuff bracelet for women from Studio Voylla.
7830,This is a mustard yellow solid knitted winter straight kurta for women from AURELIA.
